Open Time,Order,Symbol,Type,Volume,,Price,S / L,T / P,Time,,State,Comment,
2018.05.29 07:00:00,223,EURUSD,buy,0.09 / 0.09,, 1.16287,,,2018.05.29 07:00:00,,filled,,
2018.05.29 10:00:00,224,EURUSD,sell,0.09 / 0.09,, 1.15947,,,2018.05.29 10:00:00,,filled,,
2018.05.30 09:00:00,225,EURUSD,buy,0.09 / 0.09,, 1.15559,,,2018.05.30 09:00:00,,filled,,
2018.05.31 22:00:00,226,EURUSD,buy,0.09 / 0.09,, 1.16862,,,2018.05.31 22:00:00,,filled,,
2018.06.01 08:00:00,227,EURUSD,sell,0.09 / 0.09,, 1.16781,,,2018.06.01 08:00:00,,filled,,
2018.06.01 13:00:00,228,EURUSD,buy,0.09 / 0.09,, 1.17050,,,2018.06.01 13:00:00,,filled,,
2018.06.01 15:00:00,229,EURUSD,sell,0.09 / 0.09,, 1.16743,,,2018.06.01 15:00:00,,filled,,
2018.06.04 04:00:00,230,EURUSD,buy,0.01 / 0.01,, 1.16757,,,2018.06.04 04:00:00,,filled,,
2018.06.05 11:00:00,231,EURUSD,sell,0.01 / 0.01,, 1.16951,,,2018.06.05 11:00:00,,filled,,
2018.06.05 14:00:00,232,EURUSD,sell,0.09 / 0.09,, 1.16782,,,2018.06.05 14:00:00,,filled,,
2018.06.05 20:00:00,233,EURUSD,buy,0.09 / 0.09,, 1.17152,,,2018.06.05 20:00:00,,filled,,
2018.06.08 09:00:00,234,EURUSD,sell,0.09 / 0.09,, 1.18054,,,2018.06.08 09:00:00,,filled,,
2018.06.11 00:01:00,235,EURUSD,buy,0.09 / 0.09,, 1.17757,,,2018.06.11 00:01:00,,filled,,
2018.06.11 14:00:00,236,EURUSD,sell,0.09 / 0.09,, 1.17833,,,2018.06.11 14:00:00,,filled,,
2018.06.11 16:00:00,237,EURUSD,buy,0.09 / 0.09,, 1.17983,,,2018.06.11 16:00:00,,filled,,
2018.06.11 20:00:00,238,EURUSD,sell,0.09 / 0.09,, 1.17882,,,2018.06.11 20:00:00,,filled,,
2018.06.12 11:00:00,239,EURUSD,buy,0.09 / 0.09,, 1.17940,,,2018.06.12 11:00:00,,filled,,
2018.06.12 20:00:00,240,EURUSD,sell,0.01 / 0.01,, 1.17736,,,2018.06.12 20:00:00,,filled,,
2018.06.13 13:00:00,241,EURUSD,buy,0.01 / 0.01,, 1.17550,,,2018.06.13 13:00:00,,filled,,
2018.06.14 15:00:00,242,EURUSD,sell,0.09 / 0.09,, 1.17385,,,2018.06.14 15:00:00,,filled,,
2018.06.15 11:00:00,243,EURUSD,buy,0.09 / 0.09,, 1.15894,,,2018.06.15 11:00:00,,filled,,
2018.06.18 13:00:00,244,EURUSD,buy,0.09 / 0.09,, 1.15975,,,2018.06.18 13:00:00,,filled,,
2018.06.19 10:00:00,245,EURUSD,sell,0.09 / 0.09,, 1.15831,,,2018.06.19 10:00:00,,filled,,
2018.06.19 23:00:00,246,EURUSD,buy,0.09 / 0.09,, 1.15810,,,2018.06.19 23:00:00,,filled,,
2018.06.21 00:00:00,247,EURUSD,sell,0.09 / 0.09,, 1.15695,,,2018.06.21 00:00:00,,filled,,
2018.06.21 16:00:00,248,EURUSD,buy,0.01 / 0.01,, 1.15892,,,2018.06.21 16:00:00,,filled,,
2018.06.25 06:00:00,249,EURUSD,sell,0.01 / 0.01,, 1.16470,,,2018.06.25 06:00:00,,filled,,
2018.06.25 07:00:00,250,EURUSD,buy,0.09 / 0.09,, 1.16561,,,2018.06.25 07:00:00,,filled,,
2018.06.25 08:00:00,251,EURUSD,sell,0.09 / 0.09,, 1.16523,,,2018.06.25 08:00:00,,filled,,
2018.06.25 12:00:00,252,EURUSD,buy,0.09 / 0.09,, 1.16590,,,2018.06.25 12:00:00,,filled,,
2018.06.25 13:00:00,253,EURUSD,sell,0.09 / 0.09,, 1.16495,,,2018.06.25 13:00:00,,filled,,
2018.06.25 15:00:00,254,EURUSD,buy,0.01 / 0.01,, 1.16876,,,2018.06.25 15:00:00,,filled,,
2018.06.26 10:00:00,255,EURUSD,sell,0.01 / 0.01,, 1.16928,,,2018.06.26 10:00:00,,filled,,
2018.06.27 07:00:00,256,EURUSD,buy,0.09 / 0.09,, 1.16596,,,2018.06.27 07:00:00,,filled,,
2018.06.27 08:00:00,257,EURUSD,sell,0.09 / 0.09,, 1.16545,,,2018.06.27 08:00:00,,filled,,
2018.06.27 09:00:00,258,EURUSD,sell,0.09 / 0.09,, 1.16529,,,2018.06.27 09:00:00,,filled,,
2018.06.28 13:00:00,259,EURUSD,buy,0.09 / 0.09,, 1.15761,,,2018.06.28 13:00:00,,filled,,
2018.06.28 22:00:00,260,EURUSD,sell,0.09 / 0.09,, 1.15544,,,2018.06.28 22:00:00,,filled,,
2018.06.29 06:00:00,261,EURUSD,buy,0.09 / 0.09,, 1.16405,,,2018.06.29 06:00:00,,filled,,
2018.07.02 05:00:00,262,EURUSD,sell,0.09 / 0.09,, 1.16591,,,2018.07.02 05:00:00,,filled,,
2018.07.03 00:00:30,263,EURUSD,buy,0.09 / 0.09,, 1.16397,,,2018.07.03 00:00:30,,filled,,
2018.07.04 11:00:00,264,EURUSD,sell,0.09 / 0.09,, 1.16510,,,2018.07.04 11:00:00,,filled,,
2018.07.04 20:00:00,265,EURUSD,buy,0.09 / 0.09,, 1.16666,,,2018.07.04 20:00:00,,filled,,
2018.07.05 21:00:00,266,EURUSD,sell,0.09 / 0.09,, 1.16826,,,2018.07.05 21:00:00,,filled,,
2018.07.05 23:00:00,267,EURUSD,buy,0.09 / 0.09,, 1.16929,,,2018.07.05 23:00:00,,filled,,
2018.07.06 09:00:00,268,EURUSD,buy,0.01 / 0.01,, 1.17009,,,2018.07.06 09:00:00,,filled,,
2018.07.09 17:00:00,269,EURUSD,sell,0.01 / 0.01,, 1.17591,,,2018.07.09 17:00:00,,filled,,
2018.07.10 05:00:00,270,EURUSD,sell,0.09 / 0.09,, 1.17479,,,2018.07.10 05:00:00,,filled,,
2018.07.11 05:00:00,271,EURUSD,buy,0.09 / 0.09,, 1.17313,,,2018.07.11 05:00:00,,filled,,
2018.07.11 16:00:00,272,EURUSD,buy,0.09 / 0.09,, 1.17520,,,2018.07.11 16:00:00,,filled,,
2018.07.11 18:00:00,273,EURUSD,sell,0.09 / 0.09,, 1.17218,,,2018.07.11 18:00:00,,filled,,
2018.07.11 20:00:00,274,EURUSD,sell,0.09 / 0.09,, 1.16996,,,2018.07.11 20:00:00,,filled,,
2018.07.12 10:00:00,275,EURUSD,buy,0.09 / 0.09,, 1.16849,,,2018.07.12 10:00:00,,filled,,
2018.07.12 12:00:00,276,EURUSD,sell,0.09 / 0.09,, 1.16745,,,2018.07.12 12:00:00,,filled,,
2018.07.12 18:00:00,277,EURUSD,buy,0.09 / 0.09,, 1.16841,,,2018.07.12 18:00:00,,filled,,
2018.07.12 22:00:00,278,EURUSD,sell,0.09 / 0.09,, 1.16702,,,2018.07.12 22:00:00,,filled,,
2018.07.13 18:00:00,279,EURUSD,buy,0.09 / 0.09,, 1.16669,,,2018.07.13 18:00:00,,filled,,
2018.07.17 07:00:00,280,EURUSD,buy,0.09 / 0.09,, 1.17197,,,2018.07.17 07:00:00,,filled,,
2018.07.17 15:00:00,281,EURUSD,sell,0.09 / 0.09,, 1.17052,,,2018.07.17 15:00:00,,filled,,
2018.07.18 18:00:00,282,EURUSD,buy,0.09 / 0.09,, 1.16428,,,2018.07.18 18:00:00,,filled,,
2018.07.19 09:00:00,283,EURUSD,sell,0.09 / 0.09,, 1.16410,,,2018.07.19 09:00:00,,filled,,
2018.07.19 21:00:00,284,EURUSD,buy,0.01 / 0.01,, 1.16544,,,2018.07.19 21:00:00,,filled,,
2018.07.23 12:00:00,285,EURUSD,sell,0.01 / 0.01,, 1.17057,,,2018.07.23 12:00:00,,filled,,
2018.07.24 11:00:00,286,EURUSD,buy,0.09 / 0.09,, 1.16966,,,2018.07.24 11:00:00,,filled,,
2018.07.24 12:00:00,287,EURUSD,sell,0.09 / 0.09,, 1.16841,,,2018.07.24 12:00:00,,filled,,
2018.07.24 13:00:00,288,EURUSD,buy,0.09 / 0.09,, 1.16920,,,2018.07.24 13:00:00,,filled,,
2018.07.24 19:00:00,289,EURUSD,sell,0.09 / 0.09,, 1.16824,,,2018.07.24 19:00:00,,filled,,
2018.07.25 18:00:00,290,EURUSD,sell,0.01 / 0.01,, 1.16744,,,2018.07.25 18:00:00,,filled,,
2018.07.25 21:00:00,291,EURUSD,buy,0.01 / 0.01,, 1.16988,,,2018.07.25 21:00:00,,filled,,
2018.07.26 12:00:00,292,EURUSD,sell,0.01 / 0.01,, 1.17131,,,2018.07.26 12:00:00,,filled,,
2018.07.27 17:00:00,293,EURUSD,buy,0.01 / 0.01,, 1.16549,,,2018.07.27 17:00:00,,filled,,
2018.07.30 07:00:00,294,EURUSD,buy,0.09 / 0.09,, 1.16548,,,2018.07.30 07:00:00,,filled,,
2018.07.30 10:00:00,295,EURUSD,sell,0.09 / 0.09,, 1.16547,,,2018.07.30 10:00:00,,filled,,
2018.07.30 11:00:00,296,EURUSD,buy,0.09 / 0.09,, 1.16692,,,2018.07.30 11:00:00,,filled,,
2018.07.31 17:00:00,297,EURUSD,sell,0.09 / 0.09,, 1.17053,,,2018.07.31 17:00:00,,filled,,
2018.08.01 17:00:00,298,EURUSD,sell,0.09 / 0.09,, 1.16764,,,2018.08.01 17:00:00,,filled,,
2018.08.03 15:00:00,299,EURUSD,buy,0.09 / 0.09,, 1.15965,,,2018.08.03 15:00:00,,filled,,
2018.08.03 17:00:00,300,EURUSD,sell,0.09 / 0.09,, 1.15719,,,2018.08.03 17:00:00,,filled,,
2018.08.03 18:00:00,301,EURUSD,buy,0.09 / 0.09,, 1.15904,,,2018.08.03 18:00:00,,filled,,
2018.08.03 21:00:00,302,EURUSD,sell,0.09 / 0.09,, 1.15833,,,2018.08.03 21:00:00,,filled,,
2018.08.06 19:00:00,303,EURUSD,buy,0.09 / 0.09,, 1.15637,,,2018.08.06 19:00:00,,filled,,
2018.08.06 21:00:00,304,EURUSD,sell,0.09 / 0.09,, 1.15530,,,2018.08.06 21:00:00,,filled,,
2018.08.06 22:00:00,305,EURUSD,buy,0.09 / 0.09,, 1.15569,,,2018.08.06 22:00:00,,filled,,
2018.08.06 23:00:00,306,EURUSD,sell,0.09 / 0.09,, 1.15534,,,2018.08.06 23:00:00,,filled,,
2018.08.07 02:00:00,307,EURUSD,buy,0.09 / 0.09,, 1.15569,,,2018.08.07 02:00:00,,filled,,
2018.08.07 10:00:00,308,EURUSD,buy,0.01 / 0.01,, 1.15807,,,2018.08.07 10:00:00,,filled,,
2018.08.08 12:00:00,309,EURUSD,sell,0.01 / 0.01,, 1.15882,,,2018.08.08 12:00:00,,filled,,
2018.08.08 21:00:00,310,EURUSD,buy,0.09 / 0.09,, 1.16107,,,2018.08.08 21:00:00,,filled,,
2018.08.09 10:00:00,311,EURUSD,sell,0.09 / 0.09,, 1.16024,,,2018.08.09 10:00:00,,filled,,
2018.08.13 15:00:00,312,EURUSD,buy,0.10 / 0.10,, 1.14008,,,2018.08.13 15:00:00,,filled,,
2018.08.14 08:00:00,313,EURUSD,sell,0.10 / 0.10,, 1.14012,,,2018.08.14 08:00:00,,filled,,
2018.08.14 09:00:00,314,EURUSD,buy,0.10 / 0.10,, 1.14085,,,2018.08.14 09:00:00,,filled,,
2018.08.14 12:00:00,315,EURUSD,sell,0.10 / 0.10,, 1.13854,,,2018.08.14 12:00:00,,filled,,
2018.08.14 13:00:00,316,EURUSD,buy,0.10 / 0.10,, 1.14052,,,2018.08.14 13:00:00,,filled,,
2018.08.16 20:00:00,317,EURUSD,sell,0.10 / 0.10,, 1.13639,,,2018.08.16 20:00:00,,filled,,
2018.08.17 02:00:00,318,EURUSD,sell,0.01 / 0.01,, 1.13733,,,2018.08.17 02:00:00,,filled,,
2018.08.17 05:00:00,319,EURUSD,buy,0.01 / 0.01,, 1.13816,,,2018.08.17 05:00:00,,filled,,
2018.08.20 17:00:00,320,EURUSD,buy,0.01 / 0.01,, 1.14285,,,2018.08.20 17:00:00,,filled,,
2018.08.21 16:00:00,321,EURUSD,sell,0.01 / 0.01,, 1.15038,,,2018.08.21 16:00:00,,filled,,
2018.08.21 17:00:00,322,EURUSD,buy,0.09 / 0.09,, 1.15239,,,2018.08.21 17:00:00,,filled,,
2018.08.22 10:00:00,323,EURUSD,sell,0.09 / 0.09,, 1.15652,,,2018.08.22 10:00:00,,filled,,
2018.08.22 13:00:00,324,EURUSD,buy,0.09 / 0.09,, 1.15939,,,2018.08.22 13:00:00,,filled,,
2018.08.23 03:00:00,325,EURUSD,sell,0.09 / 0.09,, 1.15858,,,2018.08.23 03:00:00,,filled,,
2018.08.23 14:00:00,326,EURUSD,buy,0.09 / 0.09,, 1.15888,,,2018.08.23 14:00:00,,filled,,
2018.08.23 20:00:00,327,EURUSD,sell,0.09 / 0.09,, 1.15549,,,2018.08.23 20:00:00,,filled,,
2018.08.24 07:00:00,328,EURUSD,sell,0.01 / 0.01,, 1.15543,,,2018.08.24 07:00:00,,filled,,
2018.08.27 15:00:00,329,EURUSD,buy,0.01 / 0.01,, 1.16297,,,2018.08.27 15:00:00,,filled,,
2018.08.28 10:00:00,330,EURUSD,buy,0.01 / 0.01,, 1.16889,,,2018.08.28 10:00:00,,filled,,
2018.08.31 14:00:00,331,EURUSD,sell,0.01 / 0.01,, 1.16658,,,2018.08.31 14:00:00,,filled,,
2018.09.03 10:00:00,332,EURUSD,sell,0.01 / 0.01,, 1.15997,,,2018.09.03 10:00:00,,filled,,
2018.09.03 14:00:00,333,EURUSD,buy,0.01 / 0.01,, 1.16165,,,2018.09.03 14:00:00,,filled,,
2018.09.04 22:00:00,334,EURUSD,buy,0.01 / 0.01,, 1.15804,,,2018.09.04 22:00:00,,filled,,
2018.09.05 10:00:00,335,EURUSD,sell,0.01 / 0.01,, 1.15634,,,2018.09.05 10:00:00,,filled,,
2018.09.05 14:00:00,336,EURUSD,buy,0.01 / 0.01,, 1.15949,,,2018.09.05 14:00:00,,filled,,
2018.09.05 15:00:00,337,EURUSD,sell,0.01 / 0.01,, 1.15789,,,2018.09.05 15:00:00,,filled,,
2018.09.06 09:00:00,338,EURUSD,sell,0.01 / 0.01,, 1.16222,,,2018.09.06 09:00:00,,filled,,
2018.09.06 12:00:00,339,EURUSD,buy,0.01 / 0.01,, 1.16359,,,2018.09.06 12:00:00,,filled,,
2018.09.06 13:00:00,340,EURUSD,sell,0.01 / 0.01,, 1.16208,,,2018.09.06 13:00:00,,filled,,
2018.09.06 16:00:00,341,EURUSD,buy,0.01 / 0.01,, 1.16420,,,2018.09.06 16:00:00,,filled,,
2018.09.06 18:00:00,342,EURUSD,sell,0.01 / 0.01,, 1.16308,,,2018.09.06 18:00:00,,filled,,
2018.09.07 08:00:00,343,EURUSD,buy,0.01 / 0.01,, 1.16294,,,2018.09.07 08:00:00,,filled,,
2018.09.07 09:00:00,344,EURUSD,sell,0.09 / 0.09,, 1.16240,,,2018.09.07 09:00:00,,filled,,
2018.09.10 11:00:00,345,EURUSD,buy,0.09 / 0.09,, 1.15666,,,2018.09.10 11:00:00,,filled,,
2018.09.11 04:00:00,346,EURUSD,sell,0.09 / 0.09,, 1.15889,,,2018.09.11 04:00:00,,filled,,
2018.09.11 07:00:00,347,EURUSD,buy,0.09 / 0.09,, 1.15985,,,2018.09.11 07:00:00,,filled,,
2018.09.11 08:00:00,348,EURUSD,buy,0.09 / 0.09,, 1.16015,,,2018.09.11 08:00:00,,filled,,
2018.09.11 14:00:00,349,EURUSD,sell,0.09 / 0.09,, 1.15842,,,2018.09.11 14:00:00,,filled,,
2018.09.12 00:01:00,350,EURUSD,buy,0.01 / 0.01,, 1.16074,,,2018.09.12 00:01:00,,filled,,
2018.09.12 07:00:00,351,EURUSD,sell,0.01 / 0.01,, 1.15853,,,2018.09.12 07:00:00,,filled,,
2018.09.12 11:00:00,352,EURUSD,buy,0.01 / 0.01,, 1.15970,,,2018.09.12 11:00:00,,filled,,
2018.09.12 12:00:00,353,EURUSD,sell,0.01 / 0.01,, 1.15901,,,2018.09.12 12:00:00,,filled,,
2018.09.12 13:00:00,354,EURUSD,buy,0.01 / 0.01,, 1.15951,,,2018.09.12 13:00:00,,filled,,
2018.09.12 14:00:00,355,EURUSD,sell,0.01 / 0.01,, 1.15804,,,2018.09.12 14:00:00,,filled,,
2018.09.13 16:00:00,356,EURUSD,buy,0.01 / 0.01,, 1.16795,,,2018.09.13 16:00:00,,filled,,
2018.09.14 15:00:00,357,EURUSD,sell,0.01 / 0.01,, 1.16864,,,2018.09.14 15:00:00,,filled,,
2018.09.17 09:00:00,358,EURUSD,buy,0.09 / 0.09,, 1.16377,,,2018.09.17 09:00:00,,filled,,
2018.09.17 10:00:00,359,EURUSD,sell,0.09 / 0.09,, 1.16283,,,2018.09.17 10:00:00,,filled,,
2018.09.17 11:00:00,360,EURUSD,buy,0.09 / 0.09,, 1.16464,,,2018.09.17 11:00:00,,filled,,
2018.09.18 11:00:00,361,EURUSD,sell,0.09 / 0.09,, 1.16814,,,2018.09.18 11:00:00,,filled,,
2018.09.18 12:00:00,362,EURUSD,buy,0.09 / 0.09,, 1.16874,,,2018.09.18 12:00:00,,filled,,
2018.09.18 13:00:00,363,EURUSD,sell,0.09 / 0.09,, 1.16770,,,2018.09.18 13:00:00,,filled,,
2018.09.18 15:00:00,364,EURUSD,buy,0.09 / 0.09,, 1.17069,,,2018.09.18 15:00:00,,filled,,
2018.09.18 20:00:00,365,EURUSD,sell,0.09 / 0.09,, 1.16591,,,2018.09.18 20:00:00,,filled,,
2018.09.19 09:00:00,366,EURUSD,buy,0.01 / 0.01,, 1.16872,,,2018.09.19 09:00:00,,filled,,
2018.09.19 16:00:00,367,EURUSD,sell,0.01 / 0.01,, 1.16746,,,2018.09.19 16:00:00,,filled,,
2018.09.19 19:00:00,368,EURUSD,buy,0.01 / 0.01,, 1.16870,,,2018.09.19 19:00:00,,filled,,
2018.09.19 21:00:00,369,EURUSD,sell,0.01 / 0.01,, 1.16739,,,2018.09.19 21:00:00,,filled,,
2018.09.20 04:00:00,370,EURUSD,buy,0.01 / 0.01,, 1.16812,,,2018.09.20 04:00:00,,filled,,
2018.09.21 13:00:00,371,EURUSD,sell,0.01 / 0.01,, 1.17771,,,2018.09.21 13:00:00,,filled,,
2018.09.24 12:00:00,372,EURUSD,buy,0.09 / 0.09,, 1.17681,,,2018.09.24 12:00:00,,filled,,
2018.09.24 23:00:00,373,EURUSD,sell,0.09 / 0.09,, 1.17452,,,2018.09.24 23:00:00,,filled,,
2018.09.25 10:00:00,374,EURUSD,buy,0.09 / 0.09,, 1.17610,,,2018.09.25 10:00:00,,filled,,
2018.09.26 14:00:00,375,EURUSD,sell,0.09 / 0.09,, 1.17489,,,2018.09.26 14:00:00,,filled,,
2018.09.26 21:00:00,376,EURUSD,buy,0.01 / 0.01,, 1.17660,,,2018.09.26 21:00:00,,filled,,
2018.09.26 23:00:00,377,EURUSD,sell,0.01 / 0.01,, 1.17463,,,2018.09.26 23:00:00,,filled,,
2018.09.27 04:00:00,378,EURUSD,buy,0.01 / 0.01,, 1.17541,,,2018.09.27 04:00:00,,filled,,
2018.09.27 05:00:00,379,EURUSD,sell,0.01 / 0.01,, 1.17414,,,2018.09.27 05:00:00,,filled,,
2018.09.27 07:00:00,380,EURUSD,buy,0.01 / 0.01,, 1.17513,,,2018.09.27 07:00:00,,filled,,
2018.10.01 05:00:00,381,EURUSD,sell,0.01 / 0.01,, 1.16002,,,2018.10.01 05:00:00,,filled,,
2018.10.01 12:00:00,382,EURUSD,buy,0.01 / 0.01,, 1.16074,,,2018.10.01 12:00:00,,filled,,
2018.10.01 15:00:00,383,EURUSD,sell,0.01 / 0.01,, 1.15987,,,2018.10.01 15:00:00,,filled,,
2018.10.01 18:00:00,384,EURUSD,sell,0.01 / 0.01,, 1.15840,,,2018.10.01 18:00:00,,filled,,
2018.10.02 18:00:00,385,EURUSD,buy,0.01 / 0.01,, 1.15569,,,2018.10.02 18:00:00,,filled,,
2018.10.02 21:00:00,386,EURUSD,sell,0.09 / 0.09,, 1.15422,,,2018.10.02 21:00:00,,filled,,
2018.10.05 16:00:00,387,EURUSD,buy,0.09 / 0.09,, 1.15329,,,2018.10.05 16:00:00,,filled,,
2018.10.05 19:00:00,388,EURUSD,sell,0.09 / 0.09,, 1.14998,,,2018.10.05 19:00:00,,filled,,
2018.10.05 20:00:00,389,EURUSD,buy,0.09 / 0.09,, 1.15138,,,2018.10.05 20:00:00,,filled,,
2018.10.08 06:00:00,390,EURUSD,sell,0.09 / 0.09,, 1.15154,,,2018.10.08 06:00:00,,filled,,
2018.10.10 14:00:00,391,EURUSD,buy,0.09 / 0.09,, 1.15032,,,2018.10.10 14:00:00,,filled,,
2018.10.10 17:00:00,392,EURUSD,buy,0.09 / 0.09,, 1.15201,,,2018.10.10 17:00:00,,filled,,
2018.10.12 12:00:00,393,EURUSD,sell,0.09 / 0.09,, 1.15863,,,2018.10.12 12:00:00,,filled,,
2018.10.15 10:00:00,394,EURUSD,buy,0.09 / 0.09,, 1.15646,,,2018.10.15 10:00:00,,filled,,
2018.10.16 05:00:00,395,EURUSD,sell,0.09 / 0.09,, 1.15839,,,2018.10.16 05:00:00,,filled,,
2018.10.16 11:00:00,396,EURUSD,buy,0.09 / 0.09,, 1.15942,,,2018.10.16 11:00:00,,filled,,
2018.10.16 13:00:00,397,EURUSD,sell,0.09 / 0.09,, 1.15728,,,2018.10.16 13:00:00,,filled,,
2018.10.16 15:00:00,398,EURUSD,buy,0.09 / 0.09,, 1.15902,,,2018.10.16 15:00:00,,filled,,
2018.10.16 21:00:00,399,EURUSD,sell,0.09 / 0.09,, 1.15740,,,2018.10.16 21:00:00,,filled,,
2018.10.18 11:00:00,400,EURUSD,buy,0.01 / 0.01,, 1.15162,,,2018.10.18 11:00:00,,filled,,
2018.10.18 17:00:00,401,EURUSD,sell,0.01 / 0.01,, 1.14914,,,2018.10.18 17:00:00,,filled,,
2018.10.19 13:00:00,402,EURUSD,buy,0.01 / 0.01,, 1.14598,,,2018.10.19 13:00:00,,filled,,
2018.10.22 13:00:00,403,EURUSD,sell,0.01 / 0.01,, 1.15027,,,2018.10.22 13:00:00,,filled,,
2018.10.23 18:00:00,404,EURUSD,sell,0.09 / 0.09,, 1.14590,,,2018.10.23 18:00:00,,filled,,
2018.10.23 19:00:00,405,EURUSD,buy,0.09 / 0.09,, 1.14797,,,2018.10.23 19:00:00,,filled,,
2018.10.24 08:00:00,406,EURUSD,sell,0.09 / 0.09,, 1.14679,,,2018.10.24 08:00:00,,filled,,
2018.10.25 04:00:00,407,EURUSD,buy,0.09 / 0.09,, 1.14071,,,2018.10.25 04:00:00,,filled,,
2018.10.25 17:00:00,408,EURUSD,sell,0.10 / 0.10,, 1.13802,,,2018.10.25 17:00:00,,filled,,
2018.10.26 11:00:00,409,EURUSD,buy,0.10 / 0.10,, 1.13766,,,2018.10.26 11:00:00,,filled,,
2018.10.26 13:00:00,410,EURUSD,sell,0.10 / 0.10,, 1.13552,,,2018.10.26 13:00:00,,filled,,
2018.10.26 18:00:00,411,EURUSD,buy,0.10 / 0.10,, 1.13708,,,2018.10.26 18:00:00,,filled,,
2018.10.29 09:00:00,412,EURUSD,sell,0.10 / 0.10,, 1.13920,,,2018.10.29 09:00:00,,filled,,
2018.10.29 10:00:00,413,EURUSD,buy,0.10 / 0.10,, 1.14088,,,2018.10.29 10:00:00,,filled,,
2018.10.29 11:00:00,414,EURUSD,sell,0.01 / 0.01,, 1.13829,,,2018.10.29 11:00:00,,filled,,
2018.10.31 10:00:00,415,EURUSD,buy,0.01 / 0.01,, 1.13473,,,2018.10.31 10:00:00,,filled,,
2018.10.31 12:00:00,416,EURUSD,sell,0.10 / 0.10,, 1.13374,,,2018.10.31 12:00:00,,filled,,
2018.10.31 14:00:00,417,EURUSD,buy,0.10 / 0.10,, 1.13440,,,2018.10.31 14:00:00,,filled,,
2018.11.01 03:00:00,418,EURUSD,buy,0.10 / 0.10,, 1.13284,,,2018.11.01 03:00:00,,filled,,
2018.11.02 04:00:00,419,EURUSD,sell,0.10 / 0.10,, 1.13929,,,2018.11.02 04:00:00,,filled,,
2018.11.02 07:00:00,420,EURUSD,buy,0.10 / 0.10,, 1.14094,,,2018.11.02 07:00:00,,filled,,
2018.11.02 18:00:00,421,EURUSD,sell,0.10 / 0.10,, 1.13774,,,2018.11.02 18:00:00,,filled,,
2018.11.05 17:00:00,422,EURUSD,buy,0.10 / 0.10,, 1.13978,,,2018.11.05 17:00:00,,filled,,
2018.11.06 07:00:00,423,EURUSD,sell,0.10 / 0.10,, 1.13993,,,2018.11.06 07:00:00,,filled,,
2018.11.06 08:00:00,424,EURUSD,buy,0.10 / 0.10,, 1.14058,,,2018.11.06 08:00:00,,filled,,
2018.11.06 12:00:00,425,EURUSD,sell,0.10 / 0.10,, 1.14056,,,2018.11.06 12:00:00,,filled,,
2018.11.06 15:00:00,426,EURUSD,buy,0.10 / 0.10,, 1.14185,,,2018.11.06 15:00:00,,filled,,
2018.11.07 19:00:00,427,EURUSD,sell,0.10 / 0.10,, 1.14582,,,2018.11.07 19:00:00,,filled,,
2018.11.07 20:00:00,428,EURUSD,buy,0.10 / 0.10,, 1.14644,,,2018.11.07 20:00:00,,filled,,
2018.11.08 18:00:00,429,EURUSD,sell,0.10 / 0.10,, 1.14253,,,2018.11.08 18:00:00,,filled,,
2018.11.09 17:00:00,430,EURUSD,sell,0.10 / 0.10,, 1.13407,,,2018.11.09 17:00:00,,filled,,
2018.11.09 18:00:00,431,EURUSD,buy,0.10 / 0.10,, 1.13529,,,2018.11.09 18:00:00,,filled,,
2018.11.09 19:00:00,432,EURUSD,sell,0.01 / 0.01,, 1.13245,,,2018.11.09 19:00:00,,filled,,
2018.11.14 17:00:00,433,EURUSD,buy,0.01 / 0.01,, 1.13339,,,2018.11.14 17:00:00,,filled,,
2018.11.15 12:00:00,434,EURUSD,sell,0.01 / 0.01,, 1.12850,,,2018.11.15 12:00:00,,filled,,
2018.11.15 19:00:00,435,EURUSD,buy,0.01 / 0.01,, 1.13227,,,2018.11.15 19:00:00,,filled,,
2018.11.15 20:00:00,436,EURUSD,sell,0.01 / 0.01,, 1.13147,,,2018.11.15 20:00:00,,filled,,
2018.11.16 15:00:00,437,EURUSD,buy,0.01 / 0.01,, 1.13377,,,2018.11.16 15:00:00,,filled,,
2018.11.19 07:00:00,438,EURUSD,sell,0.01 / 0.01,, 1.13974,,,2018.11.19 07:00:00,,filled,,
2018.11.19 11:00:00,439,EURUSD,buy,0.01 / 0.01,, 1.14183,,,2018.11.19 11:00:00,,filled,,
2018.11.20 08:00:00,440,EURUSD,buy,0.01 / 0.01,, 1.14488,,,2018.11.20 08:00:00,,filled,,
2018.11.20 11:00:00,441,EURUSD,sell,0.01 / 0.01,, 1.14309,,,2018.11.20 11:00:00,,filled,,
2018.11.21 08:00:00,442,EURUSD,buy,0.01 / 0.01,, 1.13806,,,2018.11.21 08:00:00,,filled,,
2018.11.22 07:00:00,443,EURUSD,sell,0.01 / 0.01,, 1.13919,,,2018.11.22 07:00:00,,filled,,
2018.11.23 05:00:00,444,EURUSD,buy,0.09 / 0.09,, 1.14094,,,2018.11.23 05:00:00,,filled,,
2018.11.23 11:00:00,445,EURUSD,sell,0.09 / 0.09,, 1.13697,,,2018.11.23 11:00:00,,filled,,
2018.11.26 07:00:00,446,EURUSD,buy,0.09 / 0.09,, 1.13461,,,2018.11.26 07:00:00,,filled,,
2018.11.26 18:00:00,447,EURUSD,sell,0.09 / 0.09,, 1.13395,,,2018.11.26 18:00:00,,filled,,
