Open Time,Order,Symbol,Type,Volume,,Price,S / L,T / P,Time,,State,Comment,
2018.05.08 19:00:00,24,EURUSD,sell,0.01 / 0.01,, 1.18627,,,2018.05.08 19:00:00,,filled,,
2018.05.09 06:30:20,25,EURUSD,buy,0.01 / 0.01,, 1.18587,,,2018.05.09 06:30:20,,filled,sl 1.18587,
2018.05.09 07:00:00,26,EURUSD,sell,0.01 / 0.01,, 1.18520,,,2018.05.09 07:00:00,,filled,,
2018.05.09 11:25:40,27,EURUSD,buy,0.01 / 0.01,, 1.18472,,,2018.05.09 11:25:40,,filled,sl 1.18472,
2018.05.09 11:30:00,28,EURUSD,sell,0.01 / 0.01,, 1.18467,,,2018.05.09 11:30:00,,filled,,
2018.05.16 03:43:20,29,EURUSD,buy,0.01 / 0.01,, 1.18343,,,2018.05.16 03:43:20,,filled,sl 1.18343,
2018.05.16 04:00:00,30,EURUSD,sell,0.01 / 0.01,, 1.18305,,,2018.05.16 04:00:00,,filled,,
2018.05.16 05:50:40,31,EURUSD,buy,0.01 / 0.01,, 1.18302,,,2018.05.16 05:50:40,,filled,sl 1.18302,
2018.05.16 06:00:00,32,EURUSD,sell,0.01 / 0.01,, 1.18265,,,2018.05.16 06:00:00,,filled,,
2018.05.16 16:30:40,33,EURUSD,buy,0.01 / 0.01,, 1.18041,,,2018.05.16 16:30:40,,filled,sl 1.18041,
2018.05.16 17:00:00,34,EURUSD,sell,0.01 / 0.01,, 1.17985,,,2018.05.16 17:00:00,,filled,,
2018.05.16 17:30:20,35,EURUSD,buy,0.01 / 0.01,, 1.17961,,,2018.05.16 17:30:20,,filled,sl 1.17961,
2018.05.16 18:00:00,36,EURUSD,sell,0.01 / 0.01,, 1.17862,,,2018.05.16 18:00:00,,filled,,
2018.05.18 18:53:40,37,EURUSD,buy,0.01 / 0.01,, 1.17725,,,2018.05.18 18:53:40,,filled,sl 1.17725,
2018.05.18 19:00:00,38,EURUSD,sell,0.01 / 0.01,, 1.17755,,,2018.05.18 19:00:00,,filled,,
2018.05.18 22:32:20,39,EURUSD,buy,0.01 / 0.01,, 1.17735,,,2018.05.18 22:32:20,,filled,sl 1.17735,
2018.05.18 23:00:00,40,EURUSD,sell,0.01 / 0.01,, 1.17680,,,2018.05.18 23:00:00,,filled,,
2018.05.21 11:27:40,41,EURUSD,buy,0.01 / 0.01,, 1.17437,,,2018.05.21 11:27:40,,filled,sl 1.17437,
2018.05.21 11:30:00,42,EURUSD,sell,0.01 / 0.01,, 1.17436,,,2018.05.21 11:30:00,,filled,,
2018.05.21 12:00:40,43,EURUSD,buy,0.01 / 0.01,, 1.17423,,,2018.05.21 12:00:40,,filled,sl 1.17423,
2018.05.21 12:30:00,44,EURUSD,sell,0.01 / 0.01,, 1.17340,,,2018.05.21 12:30:00,,filled,,
2018.05.23 16:31:40,45,EURUSD,buy,0.01 / 0.01,, 1.17153,,,2018.05.23 16:31:40,,filled,sl 1.17153,
2018.05.23 17:00:00,46,EURUSD,sell,0.01 / 0.01,, 1.17062,,,2018.05.23 17:00:00,,filled,,
2018.05.23 19:41:20,47,EURUSD,buy,0.01 / 0.01,, 1.17046,,,2018.05.23 19:41:20,,filled,sl 1.17046,
2018.05.23 20:00:00,48,EURUSD,sell,0.01 / 0.01,, 1.16933,,,2018.05.23 20:00:00,,filled,,
2018.05.25 20:03:40,49,EURUSD,buy,0.01 / 0.01,, 1.16643,,,2018.05.25 20:03:40,,filled,sl 1.16643,
2018.05.25 20:30:00,50,EURUSD,sell,0.01 / 0.01,, 1.16641,,,2018.05.25 20:30:00,,filled,,
2018.05.25 21:09:40,51,EURUSD,buy,0.01 / 0.01,, 1.16610,,,2018.05.25 21:09:40,,filled,sl 1.16610,
2018.05.25 21:30:00,52,EURUSD,sell stop,0.01 / 0.01,, 1.16637,,,2018.05.25 21:30:20,,filled,,
2018.05.25 23:05:40,53,EURUSD,buy,0.01 / 0.01,, 1.16616,,,2018.05.25 23:05:40,,filled,sl 1.16616,
2018.05.25 23:30:00,54,EURUSD,sell,0.01 / 0.01,, 1.16613,,,2018.05.25 23:30:00,,filled,,
2018.05.28 19:06:40,55,EURUSD,buy,0.01 / 0.01,, 1.16301,,,2018.05.28 19:06:40,,filled,sl 1.16301,
2018.05.28 19:30:00,56,EURUSD,sell,0.01 / 0.01,, 1.16263,,,2018.05.28 19:30:00,,filled,,
2018.05.29 05:21:40,57,EURUSD,buy,0.01 / 0.01,, 1.16253,,,2018.05.29 05:21:40,,filled,sl 1.16253,
2018.05.29 05:30:00,58,EURUSD,sell,0.01 / 0.01,, 1.16242,,,2018.05.29 05:30:00,,filled,,
2018.05.29 15:04:20,59,EURUSD,buy,0.01 / 0.01,, 1.15612,,,2018.05.29 15:04:20,,filled,sl 1.15612,
2018.05.29 15:30:00,60,EURUSD,sell,0.01 / 0.01,, 1.15643,,,2018.05.29 15:30:00,,filled,,
2018.05.30 00:18:40,61,EURUSD,buy,0.01 / 0.01,, 1.15426,,,2018.05.30 00:18:40,,filled,sl 1.15426,
2018.05.30 00:30:00,62,EURUSD,sell,0.01 / 0.01,, 1.15382,,,2018.05.30 00:30:00,,filled,,
2018.05.30 06:42:40,63,EURUSD,buy,0.01 / 0.01,, 1.15371,,,2018.05.30 06:42:40,,filled,sl 1.15371,
2018.05.30 07:00:00,64,EURUSD,sell,0.01 / 0.01,, 1.15336,,,2018.05.30 07:00:00,,filled,,
2018.08.10 03:43:40,65,EURUSD,buy,0.01 / 0.01,, 1.15288,,,2018.08.10 03:43:40,,filled,sl 1.15288,
2018.08.10 04:00:00,66,EURUSD,sell,0.01 / 0.01,, 1.15339,,,2018.08.10 04:00:00,,filled,,
2018.08.10 13:17:40,67,EURUSD,buy,0.01 / 0.01,, 1.14702,,,2018.08.10 13:17:40,,filled,sl 1.14702,
2018.08.10 13:30:00,68,EURUSD,sell,0.01 / 0.01,, 1.14766,,,2018.08.10 13:30:00,,filled,,
2018.08.10 14:44:40,69,EURUSD,buy,0.01 / 0.01,, 1.14622,,,2018.08.10 14:44:40,,filled,sl 1.14622,
2018.08.10 15:00:00,70,EURUSD,sell stop,0.01 / 0.01,, 1.14644,,,2018.08.10 15:00:20,,filled,,
2018.08.10 22:18:40,71,EURUSD,buy,0.01 / 0.01,, 1.14101,,,2018.08.10 22:18:40,,filled,sl 1.14101,
2018.08.10 22:30:00,72,EURUSD,sell,0.01 / 0.01,, 1.14169,,,2018.08.10 22:30:00,,filled,,
2018.08.10 23:05:40,73,EURUSD,buy,0.01 / 0.01,, 1.14083,,,2018.08.10 23:05:40,,filled,sl 1.14083,
2018.08.10 23:30:00,74,EURUSD,sell,0.01 / 0.01,, 1.14103,,,2018.08.10 23:30:00,,filled,,
2018.08.13 01:36:20,75,EURUSD,buy,0.01 / 0.01,, 1.13991,,,2018.08.13 01:36:20,,filled,sl 1.13991,
2018.08.13 02:00:00,76,EURUSD,sell,0.01 / 0.01,, 1.13975,,,2018.08.13 02:00:00,,filled,,
2018.08.13 06:39:40,77,EURUSD,buy,0.01 / 0.01,, 1.13870,,,2018.08.13 06:39:40,,filled,sl 1.13870,
2018.08.13 07:00:00,78,EURUSD,sell,0.01 / 0.01,, 1.13823,,,2018.08.13 07:00:00,,filled,,
2018.08.13 11:27:40,79,EURUSD,buy,0.01 / 0.01,, 1.13820,,,2018.08.13 11:27:40,,filled,sl 1.13820,
2018.08.13 11:30:00,80,EURUSD,buy,0.01 / 0.01,, 1.13844,,,2018.08.13 11:30:00,,filled,,
2018.08.13 18:49:40,81,EURUSD,sell,0.01 / 0.01,, 1.14051,,,2018.08.13 18:49:40,,filled,sl 1.14051,
2018.08.13 19:00:00,82,EURUSD,buy,0.01 / 0.01,, 1.13971,,,2018.08.13 19:00:00,,filled,,
2018.08.14 00:48:20,83,EURUSD,sell,0.01 / 0.01,, 1.13993,,,2018.08.14 00:48:20,,filled,sl 1.13993,
2018.08.14 01:00:00,84,EURUSD,sell,0.01 / 0.01,, 1.14047,,,2018.08.14 01:00:00,,filled,,
2018.08.14 03:23:20,85,EURUSD,buy,0.01 / 0.01,, 1.14027,,,2018.08.14 03:23:20,,filled,sl 1.14027,
2018.08.14 03:30:00,86,EURUSD,buy,0.01 / 0.01,, 1.14045,,,2018.08.14 03:30:00,,filled,,
2018.08.14 05:00:40,87,EURUSD,sell,0.01 / 0.01,, 1.14053,,,2018.08.14 05:00:40,,filled,sl 1.14053,
2018.08.14 05:30:00,88,EURUSD,buy,0.01 / 0.01,, 1.14132,,,2018.08.14 05:30:00,,filled,,
2018.08.20 02:47:40,89,EURUSD,sell,0.01 / 0.01,, 1.14351,,,2018.08.20 02:47:40,,filled,sl 1.14351,
2018.08.20 03:00:00,90,EURUSD,buy,0.01 / 0.01,, 1.14382,,,2018.08.20 03:00:00,,filled,,
2018.08.21 09:32:40,91,EURUSD,sell,0.01 / 0.01,, 1.15231,,,2018.08.21 09:32:40,,filled,sl 1.15231,
2018.08.21 10:00:00,92,EURUSD,buy,0.01 / 0.01,, 1.15142,,,2018.08.21 10:00:00,,filled,,
2018.08.21 12:27:40,93,EURUSD,sell,0.01 / 0.01,, 1.15234,,,2018.08.21 12:27:40,,filled,sl 1.15234,
2018.08.21 12:30:00,94,EURUSD,buy,0.01 / 0.01,, 1.15241,,,2018.08.21 12:30:00,,filled,,
2018.08.22 01:31:40,95,EURUSD,sell,0.01 / 0.01,, 1.15731,,,2018.08.22 01:31:40,,filled,sl 1.15731,
2018.08.22 02:00:00,96,EURUSD,buy,0.01 / 0.01,, 1.15748,,,2018.08.22 02:00:00,,filled,,
2018.08.22 17:15:40,97,EURUSD,sell,0.01 / 0.01,, 1.15959,,,2018.08.22 17:15:40,,filled,sl 1.15959,
2018.08.22 17:30:00,98,EURUSD,buy,0.01 / 0.01,, 1.15892,,,2018.08.22 17:30:00,,filled,,
2018.08.23 00:53:40,99,EURUSD,sell,0.01 / 0.01,, 1.15934,,,2018.08.23 00:53:40,,filled,sl 1.15934,
2018.08.23 01:00:00,100,EURUSD,buy,0.01 / 0.01,, 1.15944,,,2018.08.23 01:00:00,,filled,,
2018.08.23 02:10:40,101,EURUSD,sell,0.01 / 0.01,, 1.15946,,,2018.08.23 02:10:40,,filled,sl 1.15946,
2018.08.23 02:30:00,102,EURUSD,sell,0.01 / 0.01,, 1.15931,,,2018.08.23 02:30:00,,filled,,
2018.08.23 08:42:00,103,EURUSD,buy,0.01 / 0.01,, 1.15619,,,2018.08.23 08:42:00,,filled,sl 1.15619,
2018.08.23 09:00:00,104,EURUSD,sell,0.01 / 0.01,, 1.15548,,,2018.08.23 09:00:00,,filled,,
2018.08.24 00:38:40,105,EURUSD,buy,0.01 / 0.01,, 1.15450,,,2018.08.24 00:38:40,,filled,sl 1.15450,
2018.08.24 01:00:00,106,EURUSD,sell,0.01 / 0.01,, 1.15427,,,2018.08.24 01:00:00,,filled,,
2018.08.24 01:45:40,107,EURUSD,buy,0.01 / 0.01,, 1.15415,,,2018.08.24 01:45:40,,filled,sl 1.15415,
2018.08.24 02:00:00,108,EURUSD,sell,0.01 / 0.01,, 1.15397,,,2018.08.24 02:00:00,,filled,,
2018.10.02 14:07:40,109,EURUSD,buy,0.01 / 0.01,, 1.15308,,,2018.10.02 14:07:40,,filled,sl 1.15308,
2018.10.02 14:30:00,110,EURUSD,sell,0.01 / 0.01,, 1.15287,,,2018.10.02 14:30:00,,filled,,
2018.10.04 08:13:40,111,EURUSD,buy,0.01 / 0.01,, 1.14732,,,2018.10.04 08:13:40,,filled,sl 1.14732,
2018.10.04 08:30:00,112,EURUSD,sell,0.01 / 0.01,, 1.14717,,,2018.10.04 08:30:00,,filled,,
2018.10.09 16:05:40,113,EURUSD,buy,0.01 / 0.01,, 1.14552,,,2018.10.09 16:05:40,,filled,sl 1.14552,
2018.10.09 16:30:00,114,EURUSD,sell,0.01 / 0.01,, 1.14536,,,2018.10.09 16:30:00,,filled,,
2018.10.09 17:05:40,115,EURUSD,buy,0.01 / 0.01,, 1.14516,,,2018.10.09 17:05:40,,filled,sl 1.14516,
2018.10.09 17:30:00,116,EURUSD,buy,0.01 / 0.01,, 1.14796,,,2018.10.09 17:30:00,,filled,,
2018.10.10 00:00:40,117,EURUSD,sell,0.01 / 0.01,, 1.14888,,,2018.10.10 00:00:40,,filled,sl 1.14888,
2018.10.10 00:30:00,118,EURUSD,buy,0.01 / 0.01,, 1.14900,,,2018.10.10 00:30:00,,filled,,
2018.10.10 07:35:20,119,EURUSD,sell,0.01 / 0.01,, 1.15059,,,2018.10.10 07:35:20,,filled,sl 1.15059,
2018.10.10 08:00:00,120,EURUSD,buy,0.01 / 0.01,, 1.15067,,,2018.10.10 08:00:00,,filled,,
2018.10.10 09:00:20,121,EURUSD,sell,0.01 / 0.01,, 1.15085,,,2018.10.10 09:00:20,,filled,sl 1.15085,
2018.10.10 09:30:00,122,EURUSD,sell,0.01 / 0.01,, 1.15015,,,2018.10.10 09:30:00,,filled,,
2018.10.10 13:49:40,123,EURUSD,buy,0.01 / 0.01,, 1.14969,,,2018.10.10 13:49:40,,filled,sl 1.14969,
2018.10.10 14:00:00,124,EURUSD,sell,0.01 / 0.01,, 1.15024,,,2018.10.10 14:00:00,,filled,,
2018.10.18 04:35:40,125,EURUSD,buy,0.01 / 0.01,, 1.15008,,,2018.10.18 04:35:40,,filled,sl 1.15008,
2018.10.18 05:00:00,126,EURUSD,sell,0.01 / 0.01,, 1.14975,,,2018.10.18 05:00:00,,filled,,
2018.10.18 10:22:40,127,EURUSD,buy,0.01 / 0.01,, 1.14962,,,2018.10.18 10:22:40,,filled,sl 1.14962,
2018.10.18 10:30:00,128,EURUSD,sell,0.01 / 0.01,, 1.14991,,,2018.10.18 10:30:00,,filled,,
2018.10.19 02:12:40,129,EURUSD,buy,0.01 / 0.01,, 1.14580,,,2018.10.19 02:12:40,,filled,sl 1.14580,
2018.10.19 02:30:00,130,EURUSD,sell,0.01 / 0.01,, 1.14570,,,2018.10.19 02:30:00,,filled,,
2018.10.19 04:30:20,131,EURUSD,buy,0.01 / 0.01,, 1.14559,,,2018.10.19 04:30:20,,filled,sl 1.14559,
2018.10.19 05:00:00,132,EURUSD,buy,0.01 / 0.01,, 1.14592,,,2018.10.19 05:00:00,,filled,,
2018.10.19 22:37:40,133,EURUSD,sell,0.01 / 0.01,, 1.15041,,,2018.10.19 22:37:40,,filled,sl 1.15041,
2018.10.19 23:00:00,134,EURUSD,buy limit,0.01 / 0.01,, 1.15078,,,2018.10.19 23:00:20,,filled,,
2018.10.19 23:34:40,135,EURUSD,sell,0.01 / 0.01,, 1.15081,,,2018.10.19 23:34:40,,filled,sl 1.15081,
2018.10.22 00:03:00,136,EURUSD,buy,0.01 / 0.01,, 1.15181,,,2018.10.22 00:03:00,,filled,,
2018.10.22 11:28:40,137,EURUSD,sell,0.01 / 0.01,, 1.15208,,,2018.10.22 11:28:40,,filled,sl 1.15208,
2018.10.22 11:30:00,138,EURUSD,buy,0.01 / 0.01,, 1.15202,,,2018.10.22 11:30:00,,filled,,
2018.12.28 23:57:59,139,EURUSD,sell,0.01 / 0.01,, 1.14398,,,2018.12.28 23:57:59,,filled,end of test,

