date_time,symbol,order_type,direction,volume,price,take_profit,stop_loss,order_num,commission,swap,profit,balance
2018-12-18 08:00:00,2,sell,in,0.09,1.13448,0.0,0.0,486,0.0,0.0,0.0,4645.81999999998
2018-12-18 10:00:00,2,buy,out,0.09,1.13583,0.0,0.0,487,0.0,0.0,-12.15,4633.66999999998
2018-12-18 18:13:20,3,sell,in,0.1,1.13566,1.13074,0.0,152,0.0,0.0,0.0,4633.66999999998
2018-12-18 19:00:00,2,sell,in,0.09,1.13601,0.0,0.0,488,0.0,0.0,0.0,4633.66999999998
2018-12-18 21:00:00,2,buy,out,0.09,1.1369200000000002,0.0,0.0,489,0.0,0.0,-8.19,4625.4799999999805
2018-12-18 22:00:00,2,sell,in,0.01,1.1355,0.0,0.0,490,0.0,0.0,0.0,4625.4799999999805
2018-12-19 01:00:00,2,buy,out,0.01,1.13702,0.0,0.0,491,0.0,-0.01,-1.52,4623.95999999998
2018-12-19 02:00:00,2,buy,in,0.01,1.13761,0.0,0.0,492,0.0,0.0,0.0,4623.95999999998
2018-12-19 22:00:00,2,sell,out,0.01,1.13712,0.0,0.0,493,0.0,0.0,-0.49,4623.46999999998
2018-12-20 09:00:00,2,buy,in,0.01,1.14094,0.0,0.0,494,0.0,0.0,0.0,4623.46999999998
2018-12-21 03:00:00,2,sell,out,0.01,1.1449200000000002,0.0,0.0,495,0.0,-0.01,3.98,4627.44999999998
2018-12-21 09:00:00,2,buy,in,0.09,1.14562,0.0,0.0,496,0.0,0.0,0.0,4627.44999999998
2018-12-21 11:00:00,2,sell,out,0.09,1.14437,0.0,0.0,497,0.0,0.0,-11.25,4616.19999999998
2018-12-24 04:00:00,3,buy,out,0.1,1.13807,0.0,0.0,153,0.0,-0.6,-24.1,4592.099999999979
2018-12-24 10:00:00,2,sell,in,0.09,1.13771,0.0,0.0,498,0.0,0.0,0.0,4592.099999999979
2018-12-26 18:00:00,2,buy,out,0.09,1.14068,0.0,0.0,499,0.0,-0.09,-26.73,4565.36999999998
2018-12-26 20:00:00,2,sell,in,0.01,1.13552,0.0,0.0,500,0.0,0.0,0.0,4565.36999999998
2018-12-27 04:14:40,3,buy,in,0.1,1.13801,1.14293,0.0,154,0.0,0.0,0.0,4565.36999999998
2018-12-27 05:00:00,2,buy,out,0.01,1.13813,0.0,0.0,501,0.0,-0.04,-2.61,4562.75999999998
2018-12-27 15:00:00,2,sell,in,0.01,1.13674,0.0,0.0,502,0.0,0.0,0.0,4562.75999999998
2018-12-27 16:00:00,2,buy,out,0.01,1.1397700000000002,0.0,0.0,503,0.0,0.0,-3.03,4559.7299999999805
2018-12-27 16:59:40,3,sell,out,0.1,1.14293,0.0,0.0,155,0.0,0.0,49.2,4608.92999999998
2018-12-28 12:00:00,2,sell,in,0.01,1.14424,0.0,0.0,504,0.0,0.0,0.0,4608.92999999998
2018-12-28 13:00:00,2,buy,out,0.01,1.1465299999999998,0.0,0.0,505,0.0,0.0,-2.29,4606.63999999998
2018-12-28 18:00:00,2,sell,in,0.01,1.14367,0.0,0.0,506,0.0,0.0,0.0,4606.63999999998
2018-12-28 23:57:59,2,buy,out,0.01,1.1443,0.0,0.0,507,0.0,0.0,-0.63,4606.00999999998
2018-12-28 23:57:59,2,buy,out,0.01,1.1443,0.0,0.0,507,0.0,0.0,-0.63,4597.96999999998
2018-12-28 23:57:59,1,sell,out,0.01,1.14398,0.0,0.0,139,0.0,-0.59,-8.04,4606.00999999998
2018-12-28 23:57:59,1,sell,out,0.01,1.14398,0.0,0.0,139,0.0,-0.59,-8.04,4597.96999999998
